dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
FB15k-237,structural_r2d3,r2d3,0.351555,161,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,53,rule_only,trial,U,857.000000,0.885941,0.114059,759.251351,BB,2805.000000,1.000000,0.000000,2805.000000,0.849307,378.000000,0.150693,321.037970,0.885941,857.000000,0.114059,759.251351,,,,,,,,,1.000000,2805.000000,0.000000,2805.000000,,,,,1.000000,1108.000000,0.000000,1108.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,162,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,9,rule_only,trial,U,619.000000,0.717350,0.282650,444.039712,BB,1547.000000,1.000000,0.000000,1547.000000,0.769782,284.000000,0.230218,218.618202,0.717350,619.000000,0.282650,444.039712,,,,,,,,,1.000000,1547.000000,0.000000,1547.000000,1.000000,191.000000,0.000000,191.000000,1.000000,326.000000,0.000000,326.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,163,/time/event/locations,34,rule_only,trial,U,843.000000,0.971163,0.028837,818.690662,UU,343.000000,1.000000,0.000000,343.000000,0.828344,138.000000,0.171656,114.311417,0.971163,843.000000,0.028837,818.690662,,,,,,,,,1.000000,22.000000,0.000000,22.000000,1.000000,9.000000,0.000000,9.000000,1.000000,343.000000,0.000000,343.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,164,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,0,rule_only,trial,U,102.000000,1.000000,0.000000,102.000000,UU,8.000000,1.000000,0.000000,8.000000,1.000000,29.000000,0.000000,29.000000,1.000000,102.000000,0.000000,102.000000,,,,,,,,,1.000000,8.000000,0.000000,8.000000,,,,,1.000000,8.000000,0.000000,8.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,165,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,11,dependency,final,U,113.000000,0.968658,0.031342,109.458343,UU,41.000000,1.036626,0.036626,42.501666,0.965417,30.000000,0.034583,28.962522,0.968658,113.000000,0.031342,109.458343,,,,,,,,,1.035074,14.000000,0.035074,14.491037,,,,,1.036626,41.000000,0.036626,42.501666,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,166,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,5,rule_only,trial,B,480.000000,1.000000,0.000000,480.000000,BB,2633.000000,1.000000,0.000000,2633.000000,1.000000,480.000000,0.000000,480.000000,1.000000,448.000000,0.000000,448.000000,,,,,,,,,1.000000,2633.000000,0.000000,2633.000000,1.000000,168.000000,0.000000,168.000000,1.000000,911.000000,0.000000,911.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,167,/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,22,dependency,final,U,127.000000,0.941190,0.058810,119.531155,UU,421.000000,1.017866,0.017866,428.521628,0.941162,80.000000,0.058838,75.292960,0.941190,127.000000,0.058810,119.531155,,,,,,,,,1.017866,407.000000,0.017866,414.271503,,,,,1.017866,421.000000,0.017866,428.521628,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,168,/user/ktrueman/default_domain/international_organization/member_states,24,rule_only,trial,U,2638.000000,0.583740,0.416260,1539.906911,UU,6074.000000,1.000000,0.000000,6074.000000,0.627136,185.000000,0.372864,116.020123,0.583740,2638.000000,0.416260,1539.906911,,,,,,,,,1.000000,3537.000000,0.000000,3537.000000,1.000000,19.000000,0.000000,19.000000,1.000000,6074.000000,0.000000,6074.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,169,/american_football/football_team/current_roster./sports/sports_team_roster/position,0,dependency,final,U,15091.000000,0.637867,0.362133,9626.055424,UU,28582.000000,1.013707,0.013707,28973.767758,0.658952,240.000000,0.341048,158.148384,0.637867,15091.000000,0.362133,9626.055424,,,,,,,,,1.013677,1096.000000,0.013677,1110.989882,1.013840,2207.000000,0.013840,2237.545763,1.013707,28582.000000,0.013707,28973.767758,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,170,/soccer/football_player/current_team./sports/sports_team_roster/team,9,rule_only,trial,U,1158.000000,1.252863,0.252863,1450.815586,BB,33.000000,1.000000,0.000000,33.000000,1.124203,55.000000,0.124203,61.831165,1.252863,1158.000000,0.252863,1450.815586,,,,,,,,,1.000000,33.000000,0.000000,33.000000,1.000000,13.000000,0.000000,13.000000,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,171,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,16,rule_only,trial,U,728.000000,1.000000,0.000000,728.000000,UU,1540.000000,1.000000,0.000000,1540.000000,1.000000,44.000000,0.000000,44.000000,1.000000,728.000000,0.000000,728.000000,,,,,,,,,1.000000,2.000000,0.000000,2.000000,1.000000,4.000000,0.000000,4.000000,1.000000,1540.000000,0.000000,1540.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,172,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,48,rule_only,trial,U,560.000000,0.819422,0.180578,458.876208,UU,1292.000000,1.000000,0.000000,1292.000000,0.819201,124.000000,0.180799,101.580912,0.819422,560.000000,0.180578,458.876208,,,,,,,,,1.000000,305.000000,0.000000,305.000000,1.000000,4.000000,0.000000,4.000000,1.000000,1292.000000,0.000000,1292.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,173,/film/film_set_designer/film_sets_designed,8,dependency,final,U,245.000000,1.003244,0.003244,245.794755,BB,572.000000,1.115258,0.115258,637.927690,0.850757,115.000000,0.149243,97.837009,1.003244,245.000000,0.003244,245.794755,,,,,,,,,1.115258,572.000000,0.115258,637.927690,1.111390,42.000000,0.111390,46.678372,1.106370,32.000000,0.106370,35.403827,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,174,/user/jg/default_domain/olympic_games/sports,11,rule_only,trial,U,8271.000000,0.526705,0.473295,4356.379536,UU,11313.000000,1.000000,0.000000,11313.000000,0.566415,100.000000,0.433585,56.641540,0.526705,8271.000000,0.473295,4356.379536,,,,,,,,,1.000000,922.000000,0.000000,922.000000,1.000000,6050.000000,0.000000,6050.000000,1.000000,11313.000000,0.000000,11313.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,175,/people/person/sibling_s./people/sibling_relationship/sibling,7,rule_only,trial,B,61.000000,1.000000,0.000000,61.000000,BB,27.000000,1.000000,0.000000,27.000000,1.000000,61.000000,0.000000,61.000000,,,,,,,,,,,,,1.000000,27.000000,0.000000,27.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,176,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,41,dependency,final,U,1512.000000,0.661995,0.338005,1000.936138,UU,2397.000000,1.002461,0.002461,2402.898298,0.676449,10.000000,0.323551,6.764488,0.661995,1512.000000,0.338005,1000.936138,,,,,,,,,1.002275,28.000000,0.002275,28.063700,1.002467,937.000000,0.002467,939.311860,1.002461,2397.000000,0.002461,2402.898298,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,177,/music/artist/contribution./music/recording_contribution/performance_role,14,rule_only,trial,U,1007.000000,0.847642,0.152358,853.575695,UU,2526.000000,1.000000,0.000000,2526.000000,0.869955,335.000000,0.130045,291.434925,0.847642,1007.000000,0.152358,853.575695,,,,,,,,,1.000000,12.000000,0.000000,12.000000,1.000000,141.000000,0.000000,141.000000,1.000000,2526.000000,0.000000,2526.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,178,/sports/sports_position/players./sports/sports_team_roster/position,0,rule_only,trial,U,2958.000000,1.000000,0.000000,2958.000000,UU,5588.000000,1.000000,0.000000,5588.000000,1.000000,304.000000,0.000000,304.000000,1.000000,2958.000000,0.000000,2958.000000,,,,,,,,,1.000000,1193.000000,0.000000,1193.000000,1.000000,896.000000,0.000000,896.000000,1.000000,5588.000000,0.000000,5588.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,179,/government/politician/government_positions_held./government/government_position_held/basic_title,16,rule_only,trial,U,178.000000,0.838849,0.161151,149.315086,BB,196.000000,1.000000,0.000000,196.000000,0.769277,51.000000,0.230723,39.233142,0.838849,178.000000,0.161151,149.315086,,,,,,,,,1.000000,196.000000,0.000000,196.000000,1.000000,12.000000,0.000000,12.000000,1.000000,98.000000,0.000000,98.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,180,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,0,rule_only,trial,U,2476.000000,1.000000,0.000000,2476.000000,UU,4994.000000,1.000000,0.000000,4994.000000,1.000000,236.000000,0.000000,236.000000,1.000000,2476.000000,0.000000,2476.000000,,,,,,,,,1.000000,1028.000000,0.000000,1028.000000,1.000000,430.000000,0.000000,430.000000,1.000000,4994.000000,0.000000,4994.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,181,/people/profession/specialization_of,13,rule_only,none,B,9.000000,1.000000,0.000000,9.000000,,,,,,1.000000,9.000000,0.000000,9.000000,1.000000,7.000000,0.000000,7.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,182,/award/award_category/category_of,20,rule_only,trial,U,467.000000,1.000000,0.000000,467.000000,UU,1084.000000,1.000000,0.000000,1084.000000,1.000000,42.000000,0.000000,42.000000,1.000000,467.000000,0.000000,467.000000,,,,,,,,,1.000000,4.000000,0.000000,4.000000,,,,,1.000000,1084.000000,0.000000,1084.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,183,/film/film/cinematography,17,dependency,final,U,676.000000,1.545949,0.545949,1045.061659,BB,156.000000,1.014273,0.014273,158.226572,1.102596,121.000000,0.102596,133.414140,1.545949,676.000000,0.545949,1045.061659,,,,,,,,,1.014273,156.000000,0.014273,158.226572,,,,,1.012132,21.000000,0.012132,21.254764,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,184,/film/film/film_production_design_by,10,dependency,final,U,378.000000,0.982053,0.017947,371.216034,BB,346.000000,1.016546,0.016546,351.724985,0.864402,126.000000,0.135598,108.914652,0.982053,378.000000,0.017947,371.216034,,,,,,,,,1.016546,346.000000,0.016546,351.724985,,,,,1.019080,10.000000,0.019080,10.190804,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,185,/tv/tv_program/country_of_origin,32,dependency,final,B,374.000000,0.680602,0.319398,254.545073,BB,1481.000000,1.016088,0.016088,1504.826328,0.680602,374.000000,0.319398,254.545073,0.731759,261.000000,0.268241,190.989177,,,,,,,,,1.016088,1481.000000,0.016088,1504.826328,1.011710,7.000000,0.011710,7.081967,1.016343,493.000000,0.016343,501.056902,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,186,/film/film/edited_by,13,rule_only,trial,U,478.000000,1.035233,0.035233,494.841231,BB,599.000000,1.000000,0.000000,599.000000,0.817529,158.000000,0.182471,129.169598,1.035233,478.000000,0.035233,494.841231,,,,,,,,,1.000000,599.000000,0.000000,599.000000,1.000000,28.000000,0.000000,28.000000,1.000000,66.000000,0.000000,66.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,187,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,11,dependency,final,U,225.000000,0.925280,0.074720,208.187933,UU,868.000000,1.058291,0.058291,918.596241,0.806734,150.000000,0.193266,121.010040,0.925280,225.000000,0.074720,208.187933,,,,,,,,,1.063338,115.000000,0.063338,122.283905,,,,,1.058291,868.000000,0.058291,918.596241,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,188,/education/field_of_study/students_majoring./education/education/major_field_of_study,11,dependency,final,U,1101.000000,0.841603,0.158397,926.605123,BB,921.000000,1.010641,0.010641,930.800637,0.844860,65.000000,0.155140,54.915887,0.841603,1101.000000,0.158397,926.605123,,,,,,,,,1.010641,921.000000,0.010641,930.800637,1.009009,356.000000,0.009009,359.207204,1.013233,259.000000,0.013233,262.427243,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,189,/education/educational_degree/people_with_this_degree./education/education/student,27,rule_only,trial,U,326.000000,1.000000,0.000000,326.000000,UU,25.000000,1.000000,0.000000,25.000000,1.000000,63.000000,0.000000,63.000000,1.000000,326.000000,0.000000,326.000000,,,,,,,,,1.000000,19.000000,0.000000,19.000000,1.000000,5.000000,0.000000,5.000000,1.000000,25.000000,0.000000,25.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,190,/location/us_county/county_seat,2,rule_only,trial,B,117.000000,1.000000,0.000000,117.000000,BB,6.000000,1.000000,0.000000,6.000000,1.000000,117.000000,0.000000,117.000000,1.000000,66.000000,0.000000,66.000000,,,,,,,,,1.000000,6.000000,0.000000,6.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,191,/film/film/film_festivals,18,dependency,final,U,764.000000,0.951356,0.048644,726.835831,UU,154.000000,1.072815,0.072815,165.213464,0.950161,63.000000,0.049839,59.860130,0.951356,764.000000,0.048644,726.835831,,,,,,,,,1.035836,3.000000,0.035836,3.107507,,,,,1.072815,154.000000,0.072815,165.213464,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,192,/people/person/spouse_s./people/marriage/spouse,4,rule_only,trial,B,50.000000,1.000000,0.000000,50.000000,BB,7.000000,1.000000,0.000000,7.000000,1.000000,50.000000,0.000000,50.000000,,,,,,,,,,,,,1.000000,7.000000,0.000000,7.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,193,/film/film/runtime./film/film_cut/film_release_region,9,dependency,final,U,338.000000,1.217971,0.217971,411.674299,UU,164.000000,1.011430,0.011430,165.874569,0.832272,249.000000,0.167728,207.235753,1.217971,338.000000,0.217971,411.674299,,,,,,,,,1.009970,2.000000,0.009970,2.019940,,,,,1.011430,164.000000,0.011430,165.874569,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,0,rule_only,trial,B,101.000000,1.000000,0.000000,101.000000,BB,19.000000,1.000000,0.000000,19.000000,1.000000,101.000000,0.000000,101.000000,,,,,,,,,,,,,1.000000,19.000000,0.000000,19.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,195,/base/aareas/schema/administrative_area/administrative_area_type,20,rule_only,trial,U,848.000000,0.881554,0.118446,747.558131,UU,1837.000000,1.000000,0.000000,1837.000000,0.881548,91.000000,0.118452,80.220877,0.881554,848.000000,0.118446,747.558131,,,,,,,,,1.000000,124.000000,0.000000,124.000000,,,,,1.000000,1837.000000,0.000000,1837.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,196,/influence/influence_node/peers./influence/peer_relationship/peers,2,rule_only,trial,B,33.000000,1.000000,0.000000,33.000000,BB,1.000000,1.000000,0.000000,1.000000,1.000000,33.000000,0.000000,33.000000,,,,,,,,,,,,,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,197,/government/governmental_body/members./government/government_position_held/legislative_sessions,12,rule_only,trial,U,342.000000,0.709771,0.290229,242.741614,UU,704.000000,1.000000,0.000000,704.000000,0.725762,10.000000,0.274238,7.257617,0.709771,342.000000,0.290229,242.741614,,,,,,,,,,,,,,,,,1.000000,704.000000,0.000000,704.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,198,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,21,dependency,final,U,328.000000,0.966930,0.033070,317.152974,BB,878.000000,1.063420,0.063420,933.682848,0.944728,132.000000,0.055272,124.704056,0.966930,328.000000,0.033070,317.152974,,,,,,,,,1.063420,878.000000,0.063420,933.682848,1.053656,42.000000,0.053656,44.253556,1.055992,263.000000,0.055992,277.725896,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,199,/organization/organization/place_founded,16,rule_only,trial,U,16.000000,1.422874,0.422874,22.765986,UU,3.000000,1.000000,0.000000,3.000000,1.165236,16.000000,0.165236,18.643770,1.422874,16.000000,0.422874,22.765986,,,,,,,,,,,,,,,,,1.000000,3.000000,0.000000,3.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,200,/base/eating/practicer_of_diet/diet,11,rule_only,trial,U,243.000000,0.924977,0.075023,224.769387,UU,87.000000,1.000000,0.000000,87.000000,0.924015,49.000000,0.075985,45.276759,0.924977,243.000000,0.075023,224.769387,,,,,,,,,,,,,1.000000,2.000000,0.000000,2.000000,1.000000,87.000000,0.000000,87.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,201,/tv/tv_program/program_creator,2,dependency,final,B,170.000000,0.911696,0.088304,154.988320,BB,38.000000,1.021701,0.021701,38.824634,0.911696,170.000000,0.088304,154.988320,,,,,,,,,,,,,1.021701,38.000000,0.021701,38.824634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,202,/people/deceased_person/place_of_burial,9,dependency,final,U,132.000000,1.039128,0.039128,137.164856,UU,8.000000,1.011280,0.011280,8.090241,0.879927,18.000000,0.120073,15.838690,1.039128,132.000000,0.039128,137.164856,,,,,,,,,,,,,1.011275,1.000000,0.011275,1.011275,1.011280,8.000000,0.011280,8.090241,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,203,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,20,dependency,final,U,711.000000,0.975869,0.024131,693.842717,UU,882.000000,1.024130,0.024130,903.282925,0.974591,51.000000,0.025409,49.704136,0.975869,711.000000,0.024131,693.842717,,,,,,,,,1.019597,1.000000,0.019597,1.019597,1.020851,8.000000,0.020851,8.166806,1.024130,882.000000,0.024130,903.282925,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,204,/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position,4,rule_only,trial,U,69.000000,0.781379,0.218621,53.915130,UU,79.000000,1.000000,0.000000,79.000000,0.776755,20.000000,0.223245,15.535092,0.781379,69.000000,0.218621,53.915130,,,,,,,,,1.000000,31.000000,0.000000,31.000000,1.000000,30.000000,0.000000,30.000000,1.000000,79.000000,0.000000,79.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,205,/location/administrative_division/first_level_division_of,0,rule_only,trial,B,289.000000,1.000000,0.000000,289.000000,BB,951.000000,1.000000,0.000000,951.000000,1.000000,289.000000,0.000000,289.000000,1.000000,209.000000,0.000000,209.000000,,,,,,,,,1.000000,951.000000,0.000000,951.000000,1.000000,59.000000,0.000000,59.000000,1.000000,854.000000,0.000000,854.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,206,/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,0,rule_only,trial,U,846.000000,1.000000,0.000000,846.000000,BB,2431.000000,1.000000,0.000000,2431.000000,1.000000,294.000000,0.000000,294.000000,1.000000,846.000000,0.000000,846.000000,,,,,,,,,1.000000,2431.000000,0.000000,2431.000000,1.000000,6.000000,0.000000,6.000000,1.000000,2123.000000,0.000000,2123.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,207,/organization/organization/child./organization/organization_relationship/child,20,dependency,final,U,94.000000,1.002545,0.002545,94.239268,UU,15.000000,1.011811,0.011811,15.177171,0.987315,55.000000,0.012685,54.302330,1.002545,94.000000,0.002545,94.239268,,,,,,,,,1.011945,14.000000,0.011945,14.167226,1.010494,2.000000,0.010494,2.020987,1.011811,15.000000,0.011811,15.177171,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,208,/business/business_operation/assets./measurement_unit/dated_money_value/currency,0,rule_only,trial,B,352.000000,1.000000,0.000000,352.000000,BB,1512.000000,1.000000,0.000000,1512.000000,1.000000,352.000000,0.000000,352.000000,1.000000,150.000000,0.000000,150.000000,,,,,,,,,1.000000,1512.000000,0.000000,1512.000000,1.000000,89.000000,0.000000,89.000000,1.000000,407.000000,0.000000,407.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,209,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,3,rule_only,trial,U,69.000000,1.000000,0.000000,69.000000,UU,1.000000,1.000000,0.000000,1.000000,1.000000,12.000000,0.000000,12.000000,1.000000,69.000000,0.000000,69.000000,,,,,,,,,,,,,,,,,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,210,/time/event/instance_of_recurring_event,11,rule_only,trial,U,198.000000,1.000000,0.000000,198.000000,UU,418.000000,1.000000,0.000000,418.000000,1.000000,10.000000,0.000000,10.000000,1.000000,198.000000,0.000000,198.000000,,,,,,,,,,,,,,,,,1.000000,418.000000,0.000000,418.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,211,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,7,rule_only,trial,U,146.000000,0.989223,0.010777,144.426485,UU,12.000000,1.000000,0.000000,12.000000,0.803019,36.000000,0.196981,28.908673,0.989223,146.000000,0.010777,144.426485,,,,,,,,,1.000000,1.000000,0.000000,1.000000,,,,,1.000000,12.000000,0.000000,12.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,212,/film/actor/film./film/performance/special_performance_type,16,rule_only,trial,U,234.000000,1.000000,0.000000,234.000000,UU,228.000000,1.000000,0.000000,228.000000,1.000000,60.000000,0.000000,60.000000,1.000000,234.000000,0.000000,234.000000,,,,,,,,,1.000000,19.000000,0.000000,19.000000,,,,,1.000000,228.000000,0.000000,228.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,213,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,0,rule_only,trial,B,378.000000,1.000000,0.000000,378.000000,BB,1700.000000,1.000000,0.000000,1700.000000,1.000000,378.000000,0.000000,378.000000,1.000000,157.000000,0.000000,157.000000,,,,,,,,,1.000000,1700.000000,0.000000,1700.000000,1.000000,114.000000,0.000000,114.000000,1.000000,326.000000,0.000000,326.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,214,/people/ethnicity/languages_spoken,29,dependency,final,U,81.000000,0.985221,0.014779,79.802869,BB,174.000000,1.013270,0.013270,176.309067,0.985266,47.000000,0.014734,46.307497,0.985221,81.000000,0.014779,79.802869,,,,,,,,,1.013270,174.000000,0.013270,176.309067,1.013166,4.000000,0.013166,4.052663,1.013212,26.000000,0.013212,26.343517,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,215,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,8,dependency,final,U,152.000000,0.990310,0.009690,150.527090,UU,44.000000,1.036025,0.036025,45.585082,0.861651,31.000000,0.138349,26.711178,0.990310,152.000000,0.009690,150.527090,,,,,,,,,1.036161,10.000000,0.036161,10.361609,,,,,1.036025,44.000000,0.036025,45.585082,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,216,/medicine/symptom/symptom_of,31,dependency,final,U,82.000000,0.974671,0.025329,79.923014,BB,33.000000,1.025716,0.025716,33.848644,0.974475,18.000000,0.025525,17.540557,0.974671,82.000000,0.025329,79.923014,,,,,,,,,1.025716,33.000000,0.025716,33.848644,1.017851,1.000000,0.017851,1.017851,1.024516,13.000000,0.024516,13.318703,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,217,/education/university/fraternities_and_sororities,21,rule_only,trial,U,322.000000,0.921292,0.078708,296.655960,UU,774.000000,1.000000,0.000000,774.000000,0.921630,64.000000,0.078370,58.984339,0.921292,322.000000,0.078708,296.655960,,,,,,,,,1.000000,107.000000,0.000000,107.000000,1.000000,5.000000,0.000000,5.000000,1.000000,774.000000,0.000000,774.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,218,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,13,dependency,final,U,2138.000000,0.887469,0.112531,1897.408936,UU,4103.000000,1.001604,0.001604,4109.579571,0.894646,468.000000,0.105354,418.694328,0.887469,2138.000000,0.112531,1897.408936,,,,,,,,,1.001600,652.000000,0.001600,653.043526,1.001561,40.000000,0.001561,40.062432,1.001604,4103.000000,0.001604,4109.579571,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,219,/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,4,rule_only,trial,U,952.000000,0.806700,0.193300,767.977924,UU,1804.000000,1.000000,0.000000,1804.000000,0.811079,465.000000,0.188921,377.151689,0.806700,952.000000,0.193300,767.977924,,,,,,,,,1.000000,1557.000000,0.000000,1557.000000,1.000000,36.000000,0.000000,36.000000,1.000000,1804.000000,0.000000,1804.000000,,,,,,,,,,,,,,,,,,,,,
