dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
WN18RR,balanced4_syn_max_topk_eff_rf,0.56,3391,0.2382182863177208,0.24358246798149175,0.022517925666783345
WN18RR,balanced4_syn_max_topk_eff_rf,0.58,3512,0.23775511471054026,0.24292325072374557,0.02173722327486982
WN18RR,balanced4_syn_max_topk_eff_rf,0.6,3633,0.24028190715787218,0.245291588042398,0.020849180630293285
WN18RR,balanced4_syn_max_topk_eff_rf,0.62,3754,0.24914725763060058,0.2538625801202537,0.01892584543974518
WN18RR,balanced4_syn_max_topk_eff_rf,0.64,3875,0.26220098982361495,0.26675303668168554,0.017360906460089254
WN18RR,balanced4_syn_max_topk_eff_rf,0.66,3996,0.2824925145414281,0.286928913344743,0.015704482685201526
WN18RR,balanced4_syn_max_topk_eff_rf,0.68,4117,0.3019906631315985,0.30631144764583046,0.01430767583814041
WN18RR,balanced4_syn_max_topk_eff_rf,0.7,4238,0.32193743720769197,0.3261365493666243,0.013043255221738326
WN18RR,balanced4_syn_max_topk_eff_rf,0.72,4360,0.34070238351533955,0.34478418023935736,0.011980534688082134
WN18RR,balanced4_syn_max_topk_eff_rf,0.74,4481,0.3583029996191102,0.36227492285107055,0.011085375328095504
WN18RR,balanced4_syn_max_topk_eff_rf,0.76,4602,0.3751687497285653,0.3790362395161391,0.010308667207415079
WN18RR,balanced4_syn_max_topk_eff_rf,0.78,4723,0.3911702597452419,0.39493866711395126,0.009633675553871734
WN18RR,balanced4_syn_max_topk_eff_rf,0.8,4844,0.4063721117370491,0.41004638671690347,0.009041651416846763
WN18RR,balanced4_syn_max_topk_eff_rf,0.82,4965,0.42083336328457566,0.42441809400006686,0.008518171390957674
WN18RR,balanced4_syn_max_topk_eff_rf,0.84,5086,0.43460594635017186,0.4381053934603595,0.008052000069433074
WN18RR,balanced4_syn_max_topk_eff_rf,0.86,5207,0.44773843625235854,0.4511565633893692,0.0076342052865081556
WN18RR,balanced4_syn_max_topk_eff_rf,0.88,5328,0.4602748298549697,0.4636153306061736,0.007257622043457035
WN18RR,balanced4_syn_max_topk_eff_rf,0.9,5450,0.4723509152103368,0.4756166377795871,0.006913763611098522
WN18RR,balanced4_syn_max_topk_eff_rf,0.92,5571,0.48380533195858605,0.4870001242763771,0.006603466532412172
WN18RR,balanced4_syn_max_topk_eff_rf,0.94,5692,0.49477327226748125,0.49790014999102555,0.006319819397709647
WN18RR,balanced4_syn_max_topk_eff_rf,0.96,5813,0.505291180243568,0.5083497591695109,0.006053101747132139
WN18RR,balanced4_syn_max_topk_eff_rf,0.98,5934,0.514530976542361,0.5175307334054317,0.0058300802086377335
WN18RR,balanced4_syn_max_topk_eff_rf,1.0,6055,0.5112021246888967,0.5133269561687425,0.004156538827257084
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.02,200,0.27558411715028114,0.48457959270145734,0.7583727165132927
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.04,399,0.35174059268544317,0.5418788218202294,0.5405637935705199
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.06,598,0.3738589158411437,0.5482056986480038,0.46634378750764305
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.08,798,0.39137683274473556,0.5508400669488169,0.4074416798913765
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.1,998,0.3942301653551069,0.5487308292337371,0.39190472332187487
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.12,1197,0.4145958472311715,0.555784440633477,0.34054512206336973
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.14,1397,0.42813025770545804,0.55426011494301,0.2946062675260057
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.16,1596,0.4309644763829405,0.5500435205251374,0.27630825895818667
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.18,1796,0.4422151942279269,0.5533599150973987,0.25133627772225653
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.2,1995,0.43588326818147066,0.5414616097363013,0.24221700914400635
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.22,2194,0.44207773185072274,0.5407824483074367,0.22327457219682767
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.24,2394,0.45068790598325664,0.5435800623913908,0.20611193505508707
YAGO3-10,balanced4_syn_max_topk_eff_rf,0.26,2594,0.45219832311577923,0.5396000756620128,0.19328190326759698
