dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,145,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,4,rule_only,trial,U,474.000000,0.948310,0.051690,449.498798,BB,1712.000000,1.000000,0.000000,1712.000000,0.869051,366.000000,0.130949,318.072520,0.948310,474.000000,0.051690,449.498798,,,,,,,,,1.000000,1712.000000,0.000000,1712.000000,1.000000,176.000000,0.000000,176.000000,1.000000,447.000000,0.000000,447.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,146,/education/educational_institution/campuses,13,rule_only,none,B,874.000000,1.000000,0.000000,874.000000,,,,,,1.000000,874.000000,0.000000,874.000000,1.000000,670.000000,0.000000,670.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,147,/film/film/distributors./film/film_film_distributor_relationship/region,10,dependency,final,U,756.000000,0.813973,0.186027,615.363890,UU,1744.000000,1.059430,0.059430,1847.645222,0.738021,160.000000,0.261979,118.083424,0.813973,756.000000,0.186027,615.363890,,,,,,,,,1.056390,50.000000,0.056390,52.819495,1.051543,20.000000,0.051543,21.030856,1.059430,1744.000000,0.059430,1847.645222,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,148,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,60,rule_only,trial,U,5085.000000,1.000000,0.000000,5085.000000,UU,12036.000000,1.000000,0.000000,12036.000000,1.000000,64.000000,0.000000,64.000000,1.000000,5085.000000,0.000000,5085.000000,,,,,,,,,1.000000,714.000000,0.000000,714.000000,1.000000,1995.000000,0.000000,1995.000000,1.000000,12036.000000,0.000000,12036.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,149,/medicine/disease/notable_people_with_this_condition,15,rule_only,trial,U,132.000000,1.277404,0.277404,168.617381,UU,5.000000,1.000000,0.000000,5.000000,1.311141,10.000000,0.311141,13.111409,1.277404,132.000000,0.277404,168.617381,,,,,,,,,,,,,,,,,1.000000,5.000000,0.000000,5.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,150,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,38,dependency,final,U,3450.000000,0.825246,0.174754,2847.098355,UU,4188.000000,1.026675,0.026675,4299.715319,0.825543,366.000000,0.174457,302.148775,0.825246,3450.000000,0.174754,2847.098355,,,,,,,,,1.028636,3703.000000,0.028636,3809.037257,1.022772,203.000000,0.022772,207.622736,1.026675,4188.000000,0.026675,4299.715319,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,151,/people/ethnicity/geographic_distribution,17,rule_only,trial,U,1500.000000,0.705826,0.294174,1058.739150,UU,2970.000000,1.000000,0.000000,2970.000000,0.913450,109.000000,0.086550,99.566083,0.705826,1500.000000,0.294174,1058.739150,,,,,,,,,1.000000,417.000000,0.000000,417.000000,1.000000,17.000000,0.000000,17.000000,1.000000,2970.000000,0.000000,2970.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,152,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,17,dependency,final,U,27811.000000,0.555113,0.444887,15438.255986,UU,40678.000000,0.997282,0.002718,40567.416857,0.669186,847.000000,0.330814,566.800542,0.555113,27811.000000,0.444887,15438.255986,,,,,,,,,0.997278,23396.000000,0.002722,23332.304390,0.997273,16062.000000,0.002727,16018.195714,0.997282,40678.000000,0.002718,40567.416857,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,153,/film/film/personal_appearances./film/personal_film_appearance/person,11,rule_only,trial,U,313.000000,1.660402,0.660402,519.705857,UU,295.000000,1.000000,0.000000,295.000000,1.584403,64.000000,0.584403,101.401792,1.660402,313.000000,0.660402,519.705857,,,,,,,,,1.000000,16.000000,0.000000,16.000000,,,,,1.000000,295.000000,0.000000,295.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,154,/location/location/time_zones,137,dependency,final,U,1435.000000,0.738119,0.261881,1059.200047,BB,3076.000000,1.002453,0.002453,3083.544505,0.704332,391.000000,0.295668,275.393695,0.738119,1435.000000,0.261881,1059.200047,,,,,,,,,1.002453,3076.000000,0.002453,3083.544505,1.002469,18.000000,0.002469,18.044446,1.002450,2192.000000,0.002450,2197.369962,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,155,/film/film/story_by,31,rule_only,trial,U,292.000000,1.000000,0.000000,292.000000,BB,550.000000,1.000000,0.000000,550.000000,1.000000,225.000000,0.000000,225.000000,1.000000,292.000000,0.000000,292.000000,,,,,,,,,1.000000,550.000000,0.000000,550.000000,1.000000,7.000000,0.000000,7.000000,1.000000,14.000000,0.000000,14.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,156,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,21,rule_only,trial,U,458.000000,1.000000,0.000000,458.000000,UU,885.000000,1.000000,0.000000,885.000000,1.000000,36.000000,0.000000,36.000000,1.000000,458.000000,0.000000,458.000000,,,,,,,,,1.000000,229.000000,0.000000,229.000000,1.000000,14.000000,0.000000,14.000000,1.000000,885.000000,0.000000,885.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,157,/olympics/olympic_games/participating_countries,23,rule_only,trial,U,8569.000000,0.550875,0.449125,4720.443591,UU,19461.000000,1.000000,0.000000,19461.000000,0.704930,391.000000,0.295070,275.627513,0.550875,8569.000000,0.449125,4720.443591,,,,,,,,,1.000000,15838.000000,0.000000,15838.000000,1.000000,541.000000,0.000000,541.000000,1.000000,19461.000000,0.000000,19461.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,158,/tv/tv_network/programs./tv/tv_network_duration/program,26,rule_only,trial,U,292.000000,1.380702,0.380702,403.164984,BB,436.000000,1.000000,0.000000,436.000000,1.137237,77.000000,0.137237,87.567264,1.380702,292.000000,0.380702,403.164984,,,,,,,,,1.000000,436.000000,0.000000,436.000000,1.000000,23.000000,0.000000,23.000000,1.000000,105.000000,0.000000,105.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,159,/people/person/employment_history./business/employment_tenure/company,24,dependency,final,U,173.000000,1.141460,0.141460,197.472494,BB,66.000000,1.141897,0.141897,75.365222,1.107756,116.000000,0.107756,128.499684,1.141460,173.000000,0.141460,197.472494,,,,,,,,,1.141897,66.000000,0.141897,75.365222,1.114597,3.000000,0.114597,3.343790,1.143756,43.000000,0.143756,49.181521,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,160,/music/artist/origin,34,rule_only,trial,U,429.000000,1.740257,0.740257,746.570425,UU,42.000000,1.000000,0.000000,42.000000,2.126469,112.000000,1.126469,238.164539,1.740257,429.000000,0.740257,746.570425,,,,,,,,,1.000000,4.000000,0.000000,4.000000,,,,,1.000000,42.000000,0.000000,42.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,161,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,53,dependency,final,U,857.000000,0.911720,0.088280,781.343869,BB,2805.000000,1.000744,0.000744,2807.087200,0.700169,378.000000,0.299831,264.663920,0.911720,857.000000,0.088280,781.343869,,,,,,,,,1.000744,2805.000000,0.000744,2807.087200,,,,,1.000744,1108.000000,0.000744,1108.824463,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,162,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,9,rule_only,trial,U,619.000000,0.994028,0.005972,615.303642,BB,1547.000000,1.000000,0.000000,1547.000000,1.226421,284.000000,0.226421,348.303536,0.994028,619.000000,0.005972,615.303642,,,,,,,,,1.000000,1547.000000,0.000000,1547.000000,1.000000,191.000000,0.000000,191.000000,1.000000,326.000000,0.000000,326.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,163,/time/event/locations,34,dependency,final,U,843.000000,1.001472,0.001472,844.241318,UU,343.000000,1.009936,0.009936,346.408014,0.997715,138.000000,0.002285,137.684615,1.001472,843.000000,0.001472,844.241318,,,,,,,,,1.011079,22.000000,0.011079,22.243740,1.010201,9.000000,0.010201,9.091812,1.009936,343.000000,0.009936,346.408014,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,164,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,0,rule_only,trial,U,102.000000,1.000000,0.000000,102.000000,UU,8.000000,1.000000,0.000000,8.000000,1.000000,29.000000,0.000000,29.000000,1.000000,102.000000,0.000000,102.000000,,,,,,,,,1.000000,8.000000,0.000000,8.000000,,,,,1.000000,8.000000,0.000000,8.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,165,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,11,dependency,final,U,113.000000,1.005950,0.005950,113.672350,UU,41.000000,1.004053,0.004053,41.166173,1.005867,30.000000,0.005867,30.176004,1.005950,113.000000,0.005950,113.672350,,,,,,,,,1.004189,14.000000,0.004189,14.058647,,,,,1.004053,41.000000,0.004053,41.166173,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,166,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,5,rule_only,trial,B,480.000000,1.000000,0.000000,480.000000,BB,2633.000000,1.000000,0.000000,2633.000000,1.000000,480.000000,0.000000,480.000000,1.000000,448.000000,0.000000,448.000000,,,,,,,,,1.000000,2633.000000,0.000000,2633.000000,1.000000,168.000000,0.000000,168.000000,1.000000,911.000000,0.000000,911.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,167,/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,22,dependency,final,U,127.000000,0.941190,0.058810,119.531143,UU,421.000000,1.017866,0.017866,428.521628,0.941162,80.000000,0.058838,75.292952,0.941190,127.000000,0.058810,119.531143,,,,,,,,,1.017866,407.000000,0.017866,414.271503,,,,,1.017866,421.000000,0.017866,428.521628,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,168,/user/ktrueman/default_domain/international_organization/member_states,24,dependency,final,U,2638.000000,0.608496,0.391504,1605.212976,UU,6074.000000,1.020296,0.020296,6197.278511,0.626615,185.000000,0.373385,115.923830,0.608496,2638.000000,0.391504,1605.212976,,,,,,,,,1.020501,3537.000000,0.020501,3609.513098,1.016290,19.000000,0.016290,19.309501,1.020296,6074.000000,0.020296,6197.278511,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,169,/american_football/football_team/current_roster./sports/sports_team_roster/position,0,dependency,final,U,15091.000000,0.637867,0.362133,9626.055424,UU,28582.000000,1.013699,0.013699,28973.547676,0.658952,240.000000,0.341048,158.148408,0.637867,15091.000000,0.362133,9626.055424,,,,,,,,,1.013670,1096.000000,0.013670,1110.982649,1.013833,2207.000000,0.013833,2237.528769,1.013699,28582.000000,0.013699,28973.547676,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,170,/soccer/football_player/current_team./sports/sports_team_roster/team,9,rule_only,trial,U,1158.000000,1.000000,0.000000,1158.000000,BB,33.000000,1.000000,0.000000,33.000000,1.000000,55.000000,0.000000,55.000000,1.000000,1158.000000,0.000000,1158.000000,,,,,,,,,1.000000,33.000000,0.000000,33.000000,1.000000,13.000000,0.000000,13.000000,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,171,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,16,rule_only,trial,U,728.000000,1.000000,0.000000,728.000000,UU,1540.000000,1.000000,0.000000,1540.000000,1.000000,44.000000,0.000000,44.000000,1.000000,728.000000,0.000000,728.000000,,,,,,,,,1.000000,2.000000,0.000000,2.000000,1.000000,4.000000,0.000000,4.000000,1.000000,1540.000000,0.000000,1540.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,172,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,48,rule_only,trial,U,560.000000,0.820866,0.179134,459.685128,UU,1292.000000,1.000000,0.000000,1292.000000,0.820345,124.000000,0.179655,101.722830,0.820866,560.000000,0.179134,459.685128,,,,,,,,,1.000000,305.000000,0.000000,305.000000,1.000000,4.000000,0.000000,4.000000,1.000000,1292.000000,0.000000,1292.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,173,/film/film_set_designer/film_sets_designed,8,dependency,final,U,245.000000,1.335694,0.335694,327.244957,BB,572.000000,1.011981,0.011981,578.853075,1.110803,115.000000,0.110803,127.742368,1.335694,245.000000,0.335694,327.244957,,,,,,,,,1.011981,572.000000,0.011981,578.853075,1.011016,42.000000,0.011016,42.462672,1.010555,32.000000,0.010555,32.337773,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,174,/user/jg/default_domain/olympic_games/sports,11,rule_only,trial,U,8271.000000,0.526505,0.473495,4354.718720,UU,11313.000000,1.000000,0.000000,11313.000000,0.564106,100.000000,0.435894,56.410590,0.526505,8271.000000,0.473495,4354.718720,,,,,,,,,1.000000,922.000000,0.000000,922.000000,1.000000,6050.000000,0.000000,6050.000000,1.000000,11313.000000,0.000000,11313.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,175,/people/person/sibling_s./people/sibling_relationship/sibling,7,rule_only,trial,B,61.000000,1.000000,0.000000,61.000000,BB,27.000000,1.000000,0.000000,27.000000,1.000000,61.000000,0.000000,61.000000,,,,,,,,,,,,,1.000000,27.000000,0.000000,27.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,176,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,41,dependency,final,U,1512.000000,0.666834,0.333166,1008.253310,UU,2397.000000,1.002456,0.002456,2402.886792,0.680965,10.000000,0.319035,6.809652,0.666834,1512.000000,0.333166,1008.253310,,,,,,,,,1.002213,28.000000,0.002213,28.061958,1.002470,937.000000,0.002470,939.314109,1.002456,2397.000000,0.002456,2402.886792,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,177,/music/artist/contribution./music/recording_contribution/performance_role,14,dependency,final,U,1007.000000,0.879266,0.120734,885.420661,UU,2526.000000,1.000807,0.000807,2528.038229,0.872350,335.000000,0.127650,292.237283,0.879266,1007.000000,0.120734,885.420661,,,,,,,,,1.002981,12.000000,0.002981,12.035768,1.000098,141.000000,0.000098,141.013748,1.000807,2526.000000,0.000807,2528.038229,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,178,/sports/sports_position/players./sports/sports_team_roster/position,0,rule_only,trial,U,2958.000000,1.000000,0.000000,2958.000000,UU,5588.000000,1.000000,0.000000,5588.000000,1.000000,304.000000,0.000000,304.000000,1.000000,2958.000000,0.000000,2958.000000,,,,,,,,,1.000000,1193.000000,0.000000,1193.000000,1.000000,896.000000,0.000000,896.000000,1.000000,5588.000000,0.000000,5588.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,179,/government/politician/government_positions_held./government/government_position_held/basic_title,16,dependency,final,U,178.000000,0.934412,0.065588,166.325389,BB,196.000000,1.004187,0.004187,196.820593,0.870006,51.000000,0.129994,44.370291,0.934412,178.000000,0.065588,166.325389,,,,,,,,,1.004187,196.000000,0.004187,196.820593,1.004270,12.000000,0.004270,12.051240,1.004210,98.000000,0.004210,98.412541,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,180,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,0,rule_only,trial,U,2476.000000,1.000000,0.000000,2476.000000,UU,4994.000000,1.000000,0.000000,4994.000000,1.000000,236.000000,0.000000,236.000000,1.000000,2476.000000,0.000000,2476.000000,,,,,,,,,1.000000,1028.000000,0.000000,1028.000000,1.000000,430.000000,0.000000,430.000000,1.000000,4994.000000,0.000000,4994.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,181,/people/profession/specialization_of,13,rule_only,none,B,9.000000,1.000000,0.000000,9.000000,,,,,,1.000000,9.000000,0.000000,9.000000,1.000000,7.000000,0.000000,7.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,182,/award/award_category/category_of,20,rule_only,trial,U,467.000000,1.000000,0.000000,467.000000,UU,1084.000000,1.000000,0.000000,1084.000000,1.000000,42.000000,0.000000,42.000000,1.000000,467.000000,0.000000,467.000000,,,,,,,,,1.000000,4.000000,0.000000,4.000000,,,,,1.000000,1084.000000,0.000000,1084.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,183,/film/film/cinematography,17,dependency,final,U,676.000000,2.102671,1.102671,1421.405528,BB,156.000000,1.011102,0.011102,157.731943,1.885985,121.000000,0.885985,228.204221,2.102671,676.000000,1.102671,1421.405528,,,,,,,,,1.011102,156.000000,0.011102,157.731943,,,,,1.012067,21.000000,0.012067,21.253403,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,184,/film/film/film_production_design_by,10,rule_only,trial,U,378.000000,1.000000,0.000000,378.000000,BB,346.000000,1.000000,0.000000,346.000000,1.000000,126.000000,0.000000,126.000000,1.000000,378.000000,0.000000,378.000000,,,,,,,,,1.000000,346.000000,0.000000,346.000000,,,,,1.000000,10.000000,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,185,/tv/tv_program/country_of_origin,32,dependency,final,U,261.000000,0.998789,0.001211,260.684033,BB,1481.000000,1.007424,0.007424,1491.995240,0.689374,374.000000,0.310626,257.825913,0.998789,261.000000,0.001211,260.684033,,,,,,,,,1.007424,1481.000000,0.007424,1491.995240,1.003349,7.000000,0.003349,7.023444,1.008090,493.000000,0.008090,496.988370,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,186,/film/film/edited_by,13,dependency,final,U,478.000000,1.376659,0.376659,658.043098,BB,599.000000,1.053190,0.053190,630.861050,1.051798,158.000000,0.051798,166.184021,1.376659,478.000000,0.376659,658.043098,,,,,,,,,1.053190,599.000000,0.053190,630.861050,1.071735,28.000000,0.071735,30.008566,1.052197,66.000000,0.052197,69.444995,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,187,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,11,rule_only,trial,U,225.000000,1.286859,0.286859,289.543185,UU,868.000000,1.000000,0.000000,868.000000,0.935519,150.000000,0.064481,140.327865,1.286859,225.000000,0.286859,289.543185,,,,,,,,,1.000000,115.000000,0.000000,115.000000,,,,,1.000000,868.000000,0.000000,868.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,188,/education/field_of_study/students_majoring./education/education/major_field_of_study,11,dependency,final,U,1101.000000,0.904757,0.095243,996.137237,BB,921.000000,1.057484,0.057484,973.942856,0.934327,65.000000,0.065673,60.731288,0.904757,1101.000000,0.095243,996.137237,,,,,,,,,1.057484,921.000000,0.057484,973.942856,1.053485,356.000000,0.053485,375.040731,1.065424,259.000000,0.065424,275.944868,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,189,/education/educational_degree/people_with_this_degree./education/education/student,27,dependency,final,U,326.000000,1.148974,0.148974,374.565459,UU,25.000000,1.003772,0.003772,25.094310,0.867965,63.000000,0.132035,54.681801,1.148974,326.000000,0.148974,374.565459,,,,,,,,,1.005761,19.000000,0.005761,19.109451,1.006184,5.000000,0.006184,5.030918,1.003772,25.000000,0.003772,25.094310,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,190,/location/us_county/county_seat,2,rule_only,trial,B,117.000000,1.000000,0.000000,117.000000,BB,6.000000,1.000000,0.000000,6.000000,1.000000,117.000000,0.000000,117.000000,1.000000,66.000000,0.000000,66.000000,,,,,,,,,1.000000,6.000000,0.000000,6.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,191,/film/film/film_festivals,18,rule_only,trial,U,764.000000,1.416596,0.416596,1082.279573,UU,154.000000,1.000000,0.000000,154.000000,1.347353,63.000000,0.347353,84.883245,1.416596,764.000000,0.416596,1082.279573,,,,,,,,,1.000000,3.000000,0.000000,3.000000,,,,,1.000000,154.000000,0.000000,154.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,192,/people/person/spouse_s./people/marriage/spouse,4,rule_only,trial,B,50.000000,1.385052,0.385052,69.252605,BB,7.000000,1.000000,0.000000,7.000000,1.385052,50.000000,0.385052,69.252605,,,,,,,,,,,,,1.000000,7.000000,0.000000,7.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,193,/film/film/runtime./film/film_cut/film_release_region,9,rule_only,trial,U,338.000000,1.453071,0.453071,491.137930,UU,164.000000,1.000000,0.000000,164.000000,1.021486,249.000000,0.021486,254.350138,1.453071,338.000000,0.453071,491.137930,,,,,,,,,1.000000,2.000000,0.000000,2.000000,,,,,1.000000,164.000000,0.000000,164.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,0,rule_only,trial,B,101.000000,1.000000,0.000000,101.000000,BB,19.000000,1.000000,0.000000,19.000000,1.000000,101.000000,0.000000,101.000000,,,,,,,,,,,,,1.000000,19.000000,0.000000,19.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,195,/base/aareas/schema/administrative_area/administrative_area_type,20,rule_only,trial,U,848.000000,0.881554,0.118446,747.558131,UU,1837.000000,1.000000,0.000000,1837.000000,0.881548,91.000000,0.118452,80.220877,0.881554,848.000000,0.118446,747.558131,,,,,,,,,1.000000,124.000000,0.000000,124.000000,,,,,1.000000,1837.000000,0.000000,1837.000000,,,,,,,,,,,,,,,,,,,,,
