dataset,feature,sort_direction,full_gain_pt,best_coverage_ge_20,best_n,best_threshold,best_mrr_stage1,best_mrr_stage2,best_delta_mrr,best_gain_pt,gain_lift_vs_full
FB15k-237,num_pos_dep,asc,0.01000038856265939,1.0,40819,1479.0,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,pos_mass,asc,0.01000038856265939,1.0,40819,457.14256,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,syn_rule_ratio,asc,0.01000038856265939,1.0,40819,3.1150427932672287,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_max,asc,0.01000038856265939,1.0,40819,2.75514,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_mean,asc,0.01000038856265939,1.0,40819,1.2758816666666666,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top10_mean,asc,0.01000038856265939,1.0,40819,2.225872,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top10_sum,asc,0.01000038856265939,1.0,40819,22.25872,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top1_mean,asc,0.01000038856265939,1.0,40819,2.75514,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top1_sum,asc,0.01000038856265939,1.0,40819,2.75514,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top3_mean,asc,0.01000038856265939,1.0,40819,2.475963333333333,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top3_sum,asc,0.01000038856265939,1.0,40819,7.42789,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top5_mean,asc,0.01000038856265939,1.0,40819,2.364568,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,synergy_weight_top5_sum,asc,0.01000038856265939,1.0,40819,11.82284,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,topk_synergy,asc,0.01000038856265939,1.0,40819,2.475963333333333,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,topk_synergy_sum,asc,0.01000038856265939,1.0,40819,7.42789,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
FB15k-237,unique_synergy_edges,asc,0.01000038856265939,1.0,40819,1479.0,0.3521072717743852,0.35562848130786695,0.0035212095334817284,0.01000038856265939,0.0
KG20C,rule_weight_top3_mean,asc,0.033444703381185326,0.2,1490,0.163658646728842,0.17143281093981602,0.1830872357854954,0.011654424845679384,0.06798246369401739,0.034537760312832066
KG20C,rule_weight_top3_sum,asc,0.033444703381185326,0.2,1490,0.490975940186526,0.17143281093981602,0.1830872357854954,0.011654424845679384,0.06798246369401739,0.034537760312832066
KG20C,topk_rule_weight,asc,0.033444703381185326,0.2,1490,0.163658646728842,0.17143281093981602,0.1830872357854954,0.011654424845679384,0.06798246369401739,0.034537760312832066
KG20C,rule_weight_top5_mean,asc,0.03344470338117955,0.2,1490,0.1378454181578686,0.17837918679757955,0.19046167336251024,0.012082486564930689,0.06773484497741089,0.03429014159623134
KG20C,rule_weight_top5_sum,asc,0.03344470338117955,0.2,1490,0.689227090789343,0.17837918679757955,0.19046167336251024,0.012082486564930689,0.06773484497741089,0.03429014159623134
KG20C,rule_weight_max,asc,0.03344470338119221,0.22,1639,0.2231435513142097,0.1589770372208661,0.16966879520170144,0.010691757980835354,0.06725347363205247,0.033808770250860265
KG20C,rule_weight_top1_mean,asc,0.03344470338119221,0.22,1639,0.2231435513142097,0.1589770372208661,0.16966879520170144,0.010691757980835354,0.06725347363205247,0.033808770250860265
KG20C,rule_weight_top1_sum,asc,0.03344470338119221,0.22,1639,0.2231435513142097,0.1589770372208661,0.16966879520170144,0.010691757980835354,0.06725347363205247,0.033808770250860265
KG20C,top1_rule_weight,asc,0.03344470338119221,0.22,1639,0.2231435513142097,0.1589770372208661,0.16966879520170144,0.010691757980835354,0.06725347363205247,0.033808770250860265
KG20C,weak_rule_score,desc,0.03344470338119154,0.2,1490,0.7923606352217555,0.15850215513189225,0.1691490805726872,0.010646925440794958,0.06717211782978905,0.033727414448597504
KG20C,avg_candidate_dep_score,desc,0.03344470338118133,0.24,1788,2.3504815088891137e-05,0.20980284146019476,0.22339813141832232,0.01359528995812756,0.06480031377795692,0.03135561039677559
KG20C,max_candidate_dep_score,desc,0.03344470338122951,0.26,1936,0.0023404514030211,0.19808764084473,0.21066801281774902,0.012580371973019033,0.06350912111109497,0.030064417729865456
KG20C,pos_dep_ratio,desc,0.0334447033812193,0.4,2979,0.9818181818181818,0.17494307315660673,0.18597420380073645,0.011031130644129722,0.06305554398404101,0.02961084060282171
KG20C,syn_rule_ratio,desc,0.03344470338121397,0.56,4171,0.022910068715956,0.16592783715992626,0.17593515794477999,0.010007320784853724,0.060311283243018154,0.026866579861804185
KG20C,synergy_weight_max,desc,0.03344470338121375,0.56,4171,0.23538,0.16575744073505752,0.17571247939984813,0.00995503866479061,0.06005786902020582,0.026613165638992076
KG20C,synergy_weight_top1_mean,desc,0.03344470338121375,0.56,4171,0.23538,0.16575744073505752,0.17571247939984813,0.00995503866479061,0.06005786902020582,0.026613165638992076
KG20C,synergy_weight_top1_sum,desc,0.03344470338121375,0.56,4171,0.23538,0.16575744073505752,0.17571247939984813,0.00995503866479061,0.06005786902020582,0.026613165638992076
KG20C,synergy_weight_top10_mean,desc,0.0334447033812173,0.58,4320,0.078503,0.16460537889611698,0.17448604853871558,0.009880669642598594,0.060026408060664505,0.026581704679447204
KG20C,synergy_weight_mean,desc,0.03344470338121597,0.58,4320,0.07328,0.1654211086750214,0.17534734011257222,0.009926231437550809,0.060005833095046146,0.02656112971383018
KG20C,synergy_weight_top3_sum,desc,0.03344470338121708,0.58,4320,0.22426,0.16627651145747713,0.17624272787095488,0.009966216413477752,0.05993760830149775,0.02649290492028067
KG20C,topk_synergy_sum,desc,0.03344470338121708,0.58,4320,0.22426,0.16627651145747713,0.17624272787095488,0.009966216413477752,0.05993760830149775,0.02649290492028067
KG20C,synergy_weight_top5_mean,desc,0.033444703381217966,0.58,4320,0.08671,0.16505404594030848,0.17494653466135773,0.009892488721049253,0.05993484536953941,0.026490141988321447
KG20C,synergy_weight_top3_mean,desc,0.03344470338121619,0.58,4320,0.0981866666666666,0.16602680707134412,0.17597211548088465,0.009945308409540526,0.05990182299456537,0.026457119613349178
KG20C,topk_synergy,desc,0.03344470338121619,0.58,4320,0.0981866666666666,0.16602680707134412,0.17597211548088465,0.009945308409540526,0.05990182299456537,0.026457119613349178
KG20C,net_dep_mass,desc,0.03344470338121708,0.58,4320,0.23538,0.16521323215465766,0.17509229940673884,0.00987906725208118,0.059795859709549815,0.026351156328332737
KG20C,synergy_weight_top5_sum,desc,0.0334447033812173,0.58,4320,0.23538,0.16527178114576513,0.175144095434468,0.00987231428870286,0.059733816748763324,0.026289113367546024
KG20C,synergy_weight_top10_sum,desc,0.033444703381215524,0.58,4320,0.23538,0.1648576514434593,0.1746987006834504,0.009841049239991101,0.0596942219777179,0.026249518596502375
KG20C,pos_mass,desc,0.03344470338121597,0.58,4320,0.23538,0.16496708710245328,0.17481349004768298,0.009846402945229704,0.05968707527165451,0.026242371890438543
KG20C,dep_rule_ratio,desc,0.0334447033812173,0.46,3426,0.0867781837745178,0.170654142357758,0.1807966363370832,0.010142493979325207,0.05943303713110315,0.02598833374988585
KG20C,max_positive_dep,desc,0.03344470338122152,0.58,4320,1.0,0.16488985220325517,0.17460971072204812,0.009719858518792951,0.05894758463857164,0.02550288125735012
KG20C,num_pos_dep,desc,0.03344470338121641,0.62,4618,0.0,0.16584511665681254,0.17559424435295265,0.009749127696140114,0.05878453277773765,0.02533982939652124
KG20C,unique_synergy_edges,desc,0.03344470338121641,0.62,4618,0.0,0.16584511665681254,0.17559424435295265,0.009749127696140114,0.05878453277773765,0.02533982939652124
KG20C,max_negative_dep,desc,0.03344470338122996,0.54,4022,1.0,0.16082278632574018,0.170205469451111,0.009382683125370828,0.05834175205972736,0.024897048678497402
KG20C,dep_density,desc,0.03344470338121952,0.36,2681,0.0002298322224775,0.142470517776783,0.15077274920691222,0.008302231430129231,0.05827332952588016,0.024828626144660637
KG20C,avg_positive_dep,desc,0.0334447033812213,0.58,4320,0.01,0.16520485824880743,0.17481601060313118,0.009611152354323749,0.058177177452304996,0.0247324740710837
KG20C,abs_dep_mass,desc,0.0334447033812193,0.48,3575,1.1338,0.15662112828760305,0.16571495927070848,0.009093830983105428,0.05806260676660724,0.02461790338538794
KG20C,sum_positive_dep,desc,0.033444703381221075,0.58,4320,1.0,0.16345185560677644,0.1729012928226463,0.009449437215869855,0.057811746344457404,0.02436704296323633
KG20C,num_dependencies,desc,0.03344470338122019,0.62,4618,1.0,0.163321004379906,0.17273723658661097,0.009416232206704983,0.05765475324166869,0.0242100498604485
KG20C,num_dependency_edges,desc,0.03344470338122019,0.62,4618,1.0,0.163321004379906,0.17273723658661097,0.009416232206704983,0.05765475324166869,0.0242100498604485
KG20C,query_num_edges,desc,0.03344470338122019,0.62,4618,1.0,0.163321004379906,0.17273723658661097,0.009416232206704983,0.05765475324166869,0.0242100498604485
KG20C,candidate_dep_coverage,desc,0.033444703381218854,0.62,4618,0.01,0.1621493784035059,0.17135760932297395,0.009208230919468041,0.05678856749332417,0.023343864112105317
KG20C,dep_candidate_ratio,desc,0.033444703381218854,0.62,4618,0.01,0.1621493784035059,0.17135760932297395,0.009208230919468041,0.05678856749332417,0.023343864112105317
KG20C,avg_negative_dep,desc,0.033444703381229735,0.56,4171,0.01,0.16123800632133276,0.1703727121056809,0.009134705784348135,0.05665355205486411,0.023208848673634375
KG20C,sum_negative_dep,desc,0.03344470338122951,0.56,4171,1.0,0.1597408216863508,0.16875165050765012,0.009010828821299333,0.05640905515680883,0.022964351775579317
KG20C,num_rule_nodes,desc,0.0334447033812002,0.48,3575,215.0,0.14808812547616404,0.15630275517975203,0.008214629703587994,0.055471224834365396,0.022026521453165193
KG20C,num_rules,desc,0.0334447033812002,0.48,3575,215.0,0.14808812547616404,0.15630275517975203,0.008214629703587994,0.055471224834365396,0.022026521453165193
KG20C,query_num_nodes,desc,0.0334447033812002,0.48,3575,215.0,0.14808812547616404,0.15630275517975203,0.008214629703587994,0.055471224834365396,0.022026521453165193
KG20C,avg_rules_per_candidate,desc,0.03344470338122041,0.2,1490,11.647058823529411,0.09535156397236012,0.10051979137558019,0.005168227403220066,0.05420181052004769,0.02075710713882728
KG20C,num_candidates,desc,0.03344470338119798,0.86,6405,100.0,0.16144608599707616,0.17018274462205168,0.008736658624975524,0.05411502280169089,0.02067031942049291
KG20C,num_candidate_rule_edges,desc,0.03344470338119887,0.68,5065,419.0,0.14523978652356984,0.15298876549959134,0.007748978976021503,0.05335300444526592,0.019908301064067047
KG20C,max_rules_per_candidate,desc,0.03344470338121974,0.2,1490,24.0,0.128401911745099,0.13511195703922027,0.006710045294121281,0.05225814166569376,0.018813438284474016
KG20C,rule_dominance_ratio,asc,0.033444703381200425,0.74,5512,0.0320494777717675,0.1406593030894483,0.1475855875024894,0.006926284413041106,0.04924156640131039,0.015796863020109964
KG20C,rule_weight_top10_mean,asc,0.03344470338117622,0.2,1490,0.1038106966571823,0.22719134577028252,0.2383369683336605,0.011145622563377977,0.04905830600892491,0.01561360262774869
KG20C,rule_weight_top10_sum,asc,0.03344470338117622,0.2,1490,1.038106966571823,0.22719134577028252,0.2383369683336605,0.011145622563377977,0.04905830600892491,0.01561360262774869
KG20C,num_neg_dep,desc,0.03344470338123551,0.2,1490,1.0,0.13199528745268943,0.13823275109893662,0.006237463646247193,0.04725519953492929,0.013810496153693785
KG20C,unique_redundancy_edges,desc,0.03344470338123551,0.2,1490,1.0,0.13199528745268943,0.13823275109893662,0.006237463646247193,0.04725519953492929,0.013810496153693785
KG20C,avg_candidate_dep_score,asc,0.033444703381181995,0.2,1490,-5.3927466815779954e-05,0.1425201912079893,0.14917105128425495,0.006650860076265641,0.046666090045863085,0.01322138666468109
KG20C,candidate_rule_coverage,desc,0.03344470338122019,0.88,6554,1.0,0.19079709305794176,0.1995631528904684,0.008766059832526624,0.04594440980222125,0.012499706421001067
KG20C,redundancy_weight_max,desc,0.033444703381235064,0.9,6703,0.0,0.1931264142270962,0.20168399745445273,0.00855758322735653,0.04431078608073635,0.01086608269950129
KG20C,redundancy_weight_top1_mean,desc,0.033444703381235064,0.9,6703,0.0,0.1931264142270962,0.20168399745445273,0.00855758322735653,0.04431078608073635,0.01086608269950129
KG20C,redundancy_weight_top1_sum,desc,0.033444703381235064,0.9,6703,0.0,0.1931264142270962,0.20168399745445273,0.00855758322735653,0.04431078608073635,0.01086608269950129
KG20C,redundancy_weight_top3_mean,desc,0.03344470338123462,0.9,6703,0.0,0.1931264142270963,0.20168399745445276,0.008557583227356447,0.04431078608073591,0.01086608269950129
KG20C,topk_redundancy,desc,0.03344470338123462,0.9,6703,0.0,0.1931264142270963,0.20168399745445276,0.008557583227356447,0.04431078608073591,0.01086608269950129
KG20C,redundancy_weight_top10_sum,desc,0.0334447033812344,0.9,6703,0.0,0.19312641422709623,0.20168399745445262,0.008557583227356391,0.04431078608073569,0.01086608269950129
KG20C,redundancy_weight_top3_sum,desc,0.0334447033812344,0.9,6703,0.0,0.1931264142270962,0.2016839974544526,0.008557583227356391,0.04431078608073569,0.01086608269950129
KG20C,redundancy_weight_top5_sum,desc,0.0334447033812344,0.9,6703,0.0,0.19312641422709623,0.20168399745445262,0.008557583227356391,0.04431078608073569,0.01086608269950129
KG20C,neg_mass,desc,0.0334447033812344,0.9,6703,0.0,0.19312641422709623,0.2016839974544526,0.008557583227356363,0.044310786080735465,0.010866082699501067
KG20C,redundancy_weight_top5_mean,desc,0.0334447033812344,0.9,6703,0.0,0.19312641422709634,0.20168399745445273,0.008557583227356391,0.044310786080735465,0.010866082699501067
KG20C,redundancy_weight_mean,desc,0.033444703381234175,0.9,6703,0.0,0.19312641422709637,0.2016839974544527,0.008557583227356336,0.04431078608073524,0.010866082699501067
KG20C,redundancy_weight_top10_mean,desc,0.033444703381234175,0.9,6703,0.0,0.19312641422709637,0.2016839974544527,0.008557583227356336,0.04431078608073524,0.010866082699501067
KG20C,neg_dep_ratio,desc,0.03344470338123351,0.9,6703,0.0,0.19312641422709637,0.2016839974544525,0.008557583227356141,0.044310786080734355,0.010866082699500845
KG20C,red_rule_ratio,desc,0.033444703381231955,0.9,6703,0.0,0.1931264142270965,0.20168399745445229,0.00855758322735578,0.044310786080732356,0.010866082699500401
KG20C,s1_margin,asc,0.03344470338117844,0.66,4916,0.0370955274604559,0.15254669865449194,0.15908152886469573,0.00653483021020379,0.04283822768924517,0.009393524308066725
KG20C,stage1_top_margin,asc,0.03344470338117844,0.66,4916,0.0370955274604559,0.15254669865449194,0.15908152886469573,0.00653483021020379,0.04283822768924517,0.009393524308066725
KG20C,stage2_top_margin,asc,0.033444703381178886,0.66,4916,0.037113550101459,0.15268185204319404,0.15921846386762561,0.006536611824431576,0.04281197625623734,0.009367272875058452
KG20C,rule_weight_mean,asc,0.03344470338117422,0.5,3724,0.0319079618162993,0.26218032272507924,0.2732974834210955,0.01111716069601626,0.042402727178247,0.008958023797072778
KG20C,max_stage1_score,asc,0.033444703381175556,0.28,2085,0.1208302026189952,0.1982514587718485,0.2063260262339959,0.008074567462147408,0.04072891827464309,0.007284214893467533
KG20C,s1_top1,asc,0.033444703381175556,0.28,2085,0.1208302026189952,0.1982514587718485,0.2063260262339959,0.008074567462147408,0.04072891827464309,0.007284214893467533
KG20C,max_stage2_score,asc,0.033444703381175334,0.28,2085,0.1209854243840022,0.19824343472993838,0.2063175407763347,0.008074106046396329,0.040728239285177104,0.00728353590400177
KG20C,candidate_rule_coverage,asc,0.03344470338116512,0.9,6703,1.0,0.20657399052170686,0.21497579407350878,0.008401803551801923,0.04067212687610389,0.007227423494938767
KG20C,avg_stage1_score,desc,0.03344470338121197,0.88,6554,0.0065857147017972,0.18770344771635503,0.19526562238161194,0.00756217466525691,0.0402878836657512,0.00684318028453923
KG20C,avg_stage2_score,desc,0.03344470338121153,0.88,6554,0.0066000301877829,0.18770344771635508,0.1952656223816119,0.007562174665256827,0.04028788366575076,0.00684318028453923
KG20C,s1_norm_margin,asc,0.033444703381187324,0.78,5809,0.3354302959448152,0.1649680626197962,0.17161123347100793,0.006643170851211716,0.04026943606970956,0.006824732688522239
KG20C,rule_mass,desc,0.0334447033812173,0.44,3277,21.99066742802882,0.12667526522398695,0.1317644090110395,0.0050891437870525524,0.040174723755690867,0.0067300203744735665
KG20C,neg_dep_ratio,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,neg_mass,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,num_neg_dep,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,red_rule_ratio,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,redundancy_weight_max,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,redundancy_weight_mean,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,redundancy_weight_top10_mean,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
KG20C,redundancy_weight_top10_sum,asc,0.03344470338116734,0.64,4767,0.0,0.2297129439874912,0.23885713896208247,0.009144194974591263,0.03980705142627583,0.00636234804510849
