dataset,aggregation,relation,relation_name,train_triple_count,valid_triple_count,test_triple_count,stage1_mrr,final_test_mrr,abs_gain,rel_gain_pct,gain_bucket,selected_stage,dependency_stage_attempted,dependency_stage_accepted,valid_stage1_mrr,valid_stage2_mrr,valid_gain,num_relation_rules,num_relation_dependencies,num_relation_rule_types,num_relation_dependency_types,num_relation_dependency_type_source_pairs,parsed_total_rules,B_rule_count,Uc_rule_count,Ud_rule_count,Z_rule_count,B_ratio,Uc_ratio,Ud_ratio,filtered_synergy_count,filtered_redundancy_count,filtered_dep_total,filtered_dep_per_rule,dep_per_rule,stage1_headroom,rule_weight_B,rule_weight_U,rule_weight_Uc,rule_weight_Ud,dep_weight_BB,dep_weight_BU,dep_weight_UU,dep_weight_B_Uc,dep_weight_B_Ud,dep_weight_Uc_Uc,dep_weight_Uc_Ud,dep_weight_Ud_Ud,stage1_bucket,dep_density_bucket
WN18RR,structural_none,10.00000,_similar_to,80.00000,3.00000,3.00000,1.00000,1.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,1.00000,,,8.00000,0.00000,0.00000,0.00000,0.00000,8.00000,2.00000,6.00000,0.00000,0.00000,0.25000,0.75000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,"[0.6,1.0]",Q1
YAGO3-10,structural_r2d3,0.00000,isLocatedIn,88672.00000,438.00000,411.00000,0.39743,0.40213,0.00469,1.18118,neutral,dependency,1.00000,1.00000,0.40820,0.40909,0.00090,20377.00000,16752.00000,2.00000,3.00000,16752.00000,20377.00000,704.00000,15515.00000,4044.00000,114.00000,0.03455,0.76140,0.19846,13955.00000,2797.00000,16752.00000,0.82210,0.82210,0.60257,0.39760,1.10173,,,2.52093,2.10623,2.24468,,,,,,"[0.2,0.4)",Q3
YAGO3-10,structural_r2d3,1.00000,playsFor,321024.00000,1533.00000,1492.00000,0.66381,0.66962,0.00581,0.87539,neutral,dependency,1.00000,1.00000,0.65334,0.65517,0.00183,273138.00000,256620.00000,2.00000,3.00000,256620.00000,273138.00000,43.00000,230831.00000,41407.00000,857.00000,0.00016,0.84511,0.15160,122710.00000,133910.00000,256620.00000,0.93953,0.93953,0.33619,1.34185,0.87332,,,1.13813,1.48529,1.22742,,,,,,"[0.6,1.0]",Q3
YAGO3-10,structural_r2d3,2.00000,isAffiliatedTo,373783.00000,1688.00000,1673.00000,0.74269,0.74269,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.74975,0.74975,0.00000,330607.00000,313568.00000,2.00000,0.00000,0.00000,330607.00000,120.00000,282966.00000,46517.00000,1004.00000,0.00036,0.85590,0.14070,172286.00000,141282.00000,313568.00000,0.94846,0.94846,0.25731,1.09207,1.21087,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q3
YAGO3-10,structural_r2d3,3.00000,diedIn,9248.00000,43.00000,49.00000,0.18235,0.19823,0.01588,8.71011,positive,dependency,1.00000,1.00000,0.28938,0.29535,0.00597,1492.00000,960.00000,2.00000,3.00000,960.00000,1492.00000,164.00000,875.00000,444.00000,9.00000,0.10992,0.58646,0.29759,934.00000,26.00000,960.00000,0.64343,0.64343,0.81765,1.07550,1.96477,,,1.26419,1.17393,1.19825,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,4.00000,actedIn,32155.00000,151.00000,173.00000,0.11966,0.11755,-0.00211,-1.76719,neutral,dependency,1.00000,1.00000,0.09267,0.09485,0.00218,7135.00000,1168.00000,2.00000,3.00000,1168.00000,7135.00000,64.00000,3506.00000,3563.00000,2.00000,0.00897,0.49138,0.49937,920.00000,248.00000,1168.00000,0.16370,0.16370,0.88034,1.13949,2.84543,,,1.17449,1.33415,1.33233,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,5.00000,graduatedFrom,7348.00000,42.00000,42.00000,0.23772,0.23772,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.20602,0.20602,0.00000,1757.00000,349.00000,2.00000,0.00000,0.00000,1757.00000,100.00000,750.00000,897.00000,10.00000,0.05692,0.42686,0.51053,307.00000,42.00000,349.00000,0.19863,0.19863,0.76228,1.10408,2.16983,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q2
YAGO3-10,structural_r2d3,6.00000,wasBornIn,44978.00000,223.00000,210.00000,0.19961,0.20255,0.00294,1.47314,neutral,dependency,1.00000,1.00000,0.19560,0.20207,0.00647,12145.00000,5673.00000,2.00000,3.00000,5673.00000,12145.00000,190.00000,11021.00000,871.00000,63.00000,0.01564,0.90745,0.07172,4900.00000,773.00000,5673.00000,0.46711,0.46711,0.80039,0.67286,1.22943,,,2.67844,2.01521,3.13597,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,7.00000,hasGender,66163.00000,311.00000,297.00000,0.49909,0.49909,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.48181,0.48261,0.00080,20361.00000,2358.00000,2.00000,2.00000,2358.00000,20361.00000,148.00000,20152.00000,59.00000,2.00000,0.00727,0.98974,0.00290,173.00000,2185.00000,2358.00000,0.11581,0.11581,0.50091,0.42338,0.97923,,,1.15871,,1.19792,,,,,,"[0.4,0.6)",Q1
YAGO3-10,structural_r2d3,8.00000,happenedIn,5056.00000,22.00000,21.00000,0.42748,0.43253,0.00505,1.18192,neutral,dependency,1.00000,1.00000,0.42295,0.42688,0.00393,4874.00000,5151.00000,2.00000,3.00000,5151.00000,4874.00000,129.00000,2816.00000,1928.00000,1.00000,0.02647,0.57776,0.39557,4921.00000,230.00000,5151.00000,1.05683,1.05683,0.57252,1.12688,2.30969,,,1.18995,1.19808,1.17375,,,,,,"[0.4,0.6)",Q3
YAGO3-10,structural_r2d3,9.00000,hasMusicalRole,7754.00000,37.00000,36.00000,0.29954,0.30155,0.00201,0.67100,neutral,dependency,1.00000,1.00000,0.26009,0.27246,0.01237,3904.00000,902.00000,2.00000,3.00000,902.00000,3904.00000,18.00000,3164.00000,708.00000,14.00000,0.00461,0.81045,0.18135,439.00000,463.00000,902.00000,0.23105,0.23105,0.70046,0.88752,0.91112,,,1.17575,1.16755,1.17960,,,,,,"[0.2,0.4)",Q2
YAGO3-10,structural_r2d3,10.00000,isConnectedTo,32055.00000,133.00000,150.00000,0.51819,0.51819,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.54861,0.54861,0.00000,263030.00000,1052120.00000,2.00000,0.00000,0.00000,263030.00000,59.00000,257217.00000,5666.00000,88.00000,0.00022,0.97790,0.02154,526060.00000,526060.00000,1052120.00000,4.00000,4.00000,0.48181,0.72091,0.34856,,,1.00000,1.00000,1.00000,,,,,,"[0.4,0.6)",Q4
YAGO3-10,structural_r2d3,11.00000,isMarriedTo,3757.00000,21.00000,17.00000,0.99020,0.99020,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,1.00000,1.00000,0.00000,91.00000,23.00000,2.00000,0.00000,0.00000,91.00000,71.00000,12.00000,8.00000,0.00000,0.78022,0.13187,0.08791,21.00000,2.00000,23.00000,0.25275,0.25275,0.00980,1.00000,1.00000,,,1.00000,,,,,,,,"[0.6,1.0]",Q2
YAGO3-10,structural_r2d3,12.00000,participatedIn,5150.00000,21.00000,19.00000,0.32818,0.28347,-0.04471,-13.62347,negative,dependency,1.00000,1.00000,0.43274,0.52372,0.09097,8616.00000,15765.00000,2.00000,3.00000,15765.00000,8616.00000,116.00000,5917.00000,2580.00000,3.00000,0.01346,0.68675,0.29944,13426.00000,2339.00000,15765.00000,1.82974,1.82974,0.67182,0.87778,1.72948,,,1.98027,2.13785,1.82277,,,,,,"[0.2,0.4)",Q3
YAGO3-10,structural_r2d3,13.00000,hasOfficialLanguage,298.00000,0.00000,2.00000,0.17560,0.17560,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.00000,0.00000,0.00000,325.00000,580.00000,2.00000,0.00000,0.00000,325.00000,27.00000,179.00000,119.00000,0.00000,0.08308,0.55077,0.36615,493.00000,87.00000,580.00000,1.78462,1.78462,0.82440,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q3
YAGO3-10,structural_r2d3,14.00000,hasWonPrize,24068.00000,100.00000,111.00000,0.26115,0.26549,0.00434,1.66217,neutral,dependency,1.00000,1.00000,0.24764,0.25626,0.00862,19845.00000,6966.00000,2.00000,3.00000,6966.00000,19845.00000,91.00000,16078.00000,3628.00000,48.00000,0.00459,0.81018,0.18282,4872.00000,2094.00000,6966.00000,0.35102,0.35102,0.73885,1.00860,2.21535,,,1.13465,1.17053,1.18174,,,,,,"[0.2,0.4)",Q2
YAGO3-10,structural_r2d3,15.00000,influences,10710.00000,44.00000,47.00000,0.12462,0.14336,0.01874,15.04126,positive,dependency,1.00000,1.00000,0.12769,0.14669,0.01900,6063.00000,2539.00000,2.00000,3.00000,2539.00000,6063.00000,82.00000,3254.00000,2724.00000,3.00000,0.01352,0.53670,0.44928,2501.00000,38.00000,2539.00000,0.41877,0.41877,0.87538,1.23276,2.69083,,,1.59616,1.60239,1.63158,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,16.00000,worksAt,3389.00000,15.00000,15.00000,0.41354,0.41266,-0.00088,-0.21361,neutral,dependency,1.00000,1.00000,0.15516,0.15584,0.00068,1248.00000,165.00000,2.00000,3.00000,165.00000,1248.00000,60.00000,439.00000,748.00000,1.00000,0.04808,0.35176,0.59936,161.00000,4.00000,165.00000,0.13221,0.13221,0.58646,1.36066,2.18451,,,1.19974,1.19570,1.23924,,,,,,"[0.4,0.6)",Q1
YAGO3-10,structural_r2d3,17.00000,created,6933.00000,24.00000,49.00000,0.32156,0.32156,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.37233,0.37233,0.00000,861.00000,165.00000,2.00000,0.00000,0.00000,861.00000,55.00000,470.00000,336.00000,0.00000,0.06388,0.54588,0.39024,116.00000,49.00000,165.00000,0.19164,0.19164,0.67844,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q2
YAGO3-10,structural_r2d3,18.00000,edited,3083.00000,9.00000,22.00000,0.26807,0.27183,0.00376,1.40372,neutral,dependency,1.00000,1.00000,0.56174,0.58344,0.02171,684.00000,70.00000,2.00000,3.00000,70.00000,684.00000,15.00000,270.00000,399.00000,0.00000,0.02193,0.39474,0.58333,63.00000,7.00000,70.00000,0.10234,0.10234,0.73193,1.31563,2.20014,,,1.17049,1.00739,1.04996,,,,,,"[0.2,0.4)",Q1
YAGO3-10,structural_r2d3,19.00000,directed,5481.00000,19.00000,30.00000,0.38791,0.38791,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.46478,0.46478,0.00000,807.00000,123.00000,2.00000,0.00000,0.00000,807.00000,36.00000,444.00000,327.00000,0.00000,0.04461,0.55019,0.40520,82.00000,41.00000,123.00000,0.15242,0.15242,0.61209,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q1
YAGO3-10,structural_r2d3,20.00000,hasAcademicAdvisor,914.00000,2.00000,5.00000,0.11690,0.11690,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.01381,0.01381,0.00000,83.00000,3.00000,2.00000,0.00000,0.00000,83.00000,22.00000,18.00000,43.00000,0.00000,0.26506,0.21687,0.51807,3.00000,0.00000,3.00000,0.03614,0.03614,0.88310,1.00000,1.00000,,,,1.00000,1.00000,,,,,,"[0.0,0.2)",Q1
YAGO3-10,structural_r2d3,21.00000,imports,393.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.12501,0.12501,0.00000,676.00000,1285.00000,2.00000,0.00000,0.00000,676.00000,42.00000,406.00000,228.00000,0.00000,0.06213,0.60059,0.33728,962.00000,323.00000,1285.00000,1.90089,1.90089,1.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q3
YAGO3-10,structural_r2d3,22.00000,isPoliticianOf,2163.00000,13.00000,10.00000,0.74673,0.74458,-0.00214,-0.28697,neutral,dependency,1.00000,1.00000,0.72700,0.73114,0.00414,720.00000,1488.00000,2.00000,3.00000,1488.00000,720.00000,132.00000,375.00000,210.00000,3.00000,0.18333,0.52083,0.29167,1440.00000,48.00000,1488.00000,2.06667,2.06667,0.25327,0.99745,2.22196,,,1.17686,1.10106,1.12482,,,,,,"[0.6,1.0]",Q3
YAGO3-10,structural_r2d3,23.00000,wroteMusicFor,6047.00000,23.00000,32.00000,0.18500,0.17938,-0.00563,-3.04081,negative,dependency,1.00000,1.00000,0.17550,0.17590,0.00040,1030.00000,112.00000,2.00000,3.00000,112.00000,1030.00000,27.00000,426.00000,577.00000,0.00000,0.02621,0.41359,0.56019,101.00000,11.00000,112.00000,0.10874,0.10874,0.81500,1.18998,2.34572,,,1.18608,1.14063,1.15183,,,,,,"[0.0,0.2)",Q1
YAGO3-10,structural_r2d3,24.00000,isInterestedIn,239.00000,2.00000,2.00000,0.64583,0.64583,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.15614,0.15614,0.00000,110.00000,95.00000,2.00000,0.00000,0.00000,110.00000,10.00000,63.00000,37.00000,0.00000,0.09091,0.57273,0.33636,93.00000,2.00000,95.00000,0.86364,0.86364,0.35417,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q3
YAGO3-10,structural_r2d3,25.00000,isCitizenOf,3455.00000,12.00000,15.00000,0.38407,0.38417,0.00009,0.02432,neutral,dependency,1.00000,1.00000,0.44740,0.44975,0.00235,1201.00000,2213.00000,2.00000,3.00000,2213.00000,1201.00000,202.00000,699.00000,295.00000,5.00000,0.16819,0.58201,0.24563,2053.00000,160.00000,2213.00000,1.84263,1.84263,0.61593,1.10577,2.14931,,,1.35467,1.40777,1.37966,,,,,,"[0.2,0.4)",Q3
YAGO3-10,structural_r2d3,26.00000,hasChild,5064.00000,23.00000,24.00000,0.44610,0.43478,-0.01132,-2.53666,neutral,dependency,1.00000,1.00000,0.34855,0.37024,0.02168,487.00000,188.00000,2.00000,3.00000,188.00000,487.00000,159.00000,129.00000,199.00000,0.00000,0.32649,0.26489,0.40862,152.00000,36.00000,188.00000,0.38604,0.38604,0.55390,1.44739,2.17682,,,1.13804,1.10250,1.13976,,,,,,"[0.4,0.6)",Q2
YAGO3-10,structural_r2d3,27.00000,isLeaderOf,957.00000,5.00000,4.00000,0.06240,0.06240,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.10189,0.10189,0.00000,206.00000,57.00000,2.00000,0.00000,0.00000,206.00000,47.00000,92.00000,67.00000,0.00000,0.22816,0.44660,0.32524,49.00000,8.00000,57.00000,0.27670,0.27670,0.93760,1.57604,2.37977,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,28.00000,dealsWith,1302.00000,11.00000,7.00000,0.31654,0.31470,-0.00183,-0.57933,neutral,dependency,1.00000,1.00000,0.33492,0.39407,0.05916,5173.00000,15381.00000,2.00000,3.00000,15381.00000,5173.00000,160.00000,2636.00000,2375.00000,2.00000,0.03093,0.50957,0.45911,9040.00000,6341.00000,15381.00000,2.97332,2.97332,0.68346,0.74177,0.74273,,,1.01474,1.01475,1.01457,,,,,,"[0.2,0.4)",Q4
YAGO3-10,structural_r2d3,29.00000,livesIn,2980.00000,20.00000,11.00000,0.19488,0.19488,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.32336,0.32336,0.00000,825.00000,597.00000,2.00000,0.00000,0.00000,825.00000,164.00000,322.00000,336.00000,3.00000,0.19879,0.39030,0.40727,577.00000,20.00000,597.00000,0.72364,0.72364,0.80512,1.33995,2.26740,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,30.00000,hasCapital,2566.00000,10.00000,13.00000,0.64077,0.64077,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.38967,0.38967,0.00000,174.00000,109.00000,2.00000,0.00000,0.00000,174.00000,62.00000,31.00000,81.00000,0.00000,0.35632,0.17816,0.46552,109.00000,0.00000,109.00000,0.62644,0.62644,0.35923,1.92478,2.46528,,,1.00000,,1.00000,,,,,,"[0.6,1.0]",Q2
YAGO3-10,structural_r2d3,31.00000,hasNeighbor,555.00000,1.00000,2.00000,1.00000,1.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,1.00000,1.00000,0.00000,1291.00000,1826.00000,2.00000,0.00000,0.00000,1291.00000,139.00000,398.00000,754.00000,0.00000,0.10767,0.30829,0.58404,1745.00000,81.00000,1826.00000,1.41441,1.41441,0.00000,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.6,1.0]",Q3
YAGO3-10,structural_r2d3,32.00000,exports,378.00000,0.00000,3.00000,0.13292,0.13292,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.00000,0.00000,0.00000,743.00000,1173.00000,2.00000,0.00000,0.00000,743.00000,42.00000,340.00000,361.00000,0.00000,0.05653,0.45760,0.48587,1089.00000,84.00000,1173.00000,1.57873,1.57873,0.86708,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.0,0.2)",Q3
YAGO3-10,structural_r2d3,33.00000,owns,726.00000,2.00000,5.00000,0.24370,0.24370,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.26924,0.26924,0.00000,289.00000,588.00000,2.00000,0.00000,0.00000,289.00000,27.00000,189.00000,73.00000,0.00000,0.09343,0.65398,0.25260,575.00000,13.00000,588.00000,2.03460,2.03460,0.75630,1.00000,1.00000,,,1.00000,1.00000,1.00000,,,,,,"[0.2,0.4)",Q3
YAGO3-10,structural_r2d3,34.00000,hasCurrency,109.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.83333,0.83333,0.00000,105.00000,27.00000,2.00000,0.00000,0.00000,105.00000,15.00000,36.00000,54.00000,0.00000,0.14286,0.34286,0.51429,25.00000,2.00000,27.00000,0.25714,0.25714,1.00000,1.00000,1.00000,,,1.00000,,1.00000,,,,,,"[0.0,0.2)",Q2
YAGO3-10,structural_r2d3,35.00000,hasWebsite,68.00000,0.00000,1.00000,0.50001,0.50001,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,5.00000,0.00000,2.00000,0.00000,0.00000,5.00000,1.00000,3.00000,1.00000,0.00000,0.20000,0.60000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49999,1.00000,1.00000,,,,,,,,,,,"[0.4,0.6)",Q1
YAGO3-10,structural_r2d3,36.00000,isKnownFor,19.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,3.00000,0.00000,1.00000,0.00000,0.00000,3.00000,3.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,0.00000,P27,60262.00000,3310.00000,3277.00000,0.46692,0.46889,0.00197,0.42150,neutral,dependency,1.00000,1.00000,0.46072,0.46276,0.00204,15451.00000,6044.00000,0.00000,0.00000,0.00000,15451.00000,933.00000,12826.00000,1634.00000,58.00000,0.06038,0.83011,0.10575,4435.00000,1609.00000,6044.00000,0.39117,0.39117,0.53308,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,1.00000,P17,7230.00000,397.00000,396.00000,0.64361,0.63856,-0.00505,-0.78459,neutral,dependency,1.00000,1.00000,0.59403,0.60103,0.00700,4934.00000,5587.00000,0.00000,0.00000,0.00000,4934.00000,688.00000,2523.00000,1715.00000,8.00000,0.13944,0.51135,0.34759,5098.00000,489.00000,5587.00000,1.13235,1.13235,0.35639,,,,,,,,,,,,,"[0.6,1.0]",Q3
codex-l,structural_none,2.00000,P106,169091.00000,9415.00000,9426.00000,0.29373,0.30009,0.00636,2.16397,neutral,dependency,1.00000,1.00000,0.29065,0.29808,0.00743,68036.00000,44267.00000,0.00000,0.00000,0.00000,68036.00000,277.00000,54094.00000,13510.00000,155.00000,0.00407,0.79508,0.19857,37088.00000,7179.00000,44267.00000,0.65064,0.65064,0.70627,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,3.00000,P19,35979.00000,1944.00000,1925.00000,0.17298,0.17407,0.00109,0.63160,neutral,dependency,1.00000,1.00000,0.18028,0.18028,0.00001,5930.00000,1718.00000,0.00000,0.00000,0.00000,5930.00000,391.00000,4510.00000,988.00000,41.00000,0.06594,0.76054,0.16661,1447.00000,271.00000,1718.00000,0.28971,0.28971,0.82702,,,,,,,,,,,,,"[0.0,0.2)",Q2
codex-l,structural_none,4.00000,P102,11453.00000,654.00000,631.00000,0.33887,0.33887,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.33863,0.33863,0.00000,2774.00000,1529.00000,0.00000,0.00000,0.00000,2774.00000,89.00000,2249.00000,420.00000,16.00000,0.03208,0.81074,0.15141,1453.00000,76.00000,1529.00000,0.55119,0.55119,0.66113,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,5.00000,P69,30318.00000,1713.00000,1687.00000,0.17258,0.17346,0.00087,0.50614,neutral,dependency,1.00000,1.00000,0.16743,0.16896,0.00152,7157.00000,394.00000,0.00000,0.00000,0.00000,7157.00000,129.00000,5575.00000,1419.00000,34.00000,0.01802,0.77896,0.19827,335.00000,59.00000,394.00000,0.05505,0.05505,0.82742,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,6.00000,P136,24352.00000,1328.00000,1401.00000,0.25266,0.25566,0.00300,1.18756,neutral,dependency,1.00000,1.00000,0.24923,0.25428,0.00505,9433.00000,4950.00000,0.00000,0.00000,0.00000,9433.00000,160.00000,6793.00000,2433.00000,47.00000,0.01696,0.72013,0.25792,4090.00000,860.00000,4950.00000,0.52475,0.52475,0.74734,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,7.00000,P463,17057.00000,921.00000,970.00000,0.36319,0.36319,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.35309,0.35309,0.00000,35931.00000,125322.00000,0.00000,0.00000,0.00000,35931.00000,254.00000,32627.00000,3010.00000,40.00000,0.00707,0.90805,0.08377,53460.00000,71862.00000,125322.00000,3.48785,3.48785,0.63681,,,,,,,,,,,,,"[0.2,0.4)",Q4
codex-l,structural_none,8.00000,P131,5915.00000,344.00000,322.00000,0.59749,0.60822,0.01073,1.79609,neutral,dependency,1.00000,1.00000,0.58349,0.58771,0.00422,3449.00000,1184.00000,0.00000,0.00000,0.00000,3449.00000,234.00000,2227.00000,981.00000,7.00000,0.06785,0.64569,0.28443,577.00000,607.00000,1184.00000,0.34329,0.34329,0.40251,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,9.00000,P1412,34372.00000,1952.00000,1993.00000,0.47885,0.47885,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.47500,0.47500,0.00000,8987.00000,9302.00000,0.00000,0.00000,0.00000,8987.00000,347.00000,7673.00000,939.00000,28.00000,0.03861,0.85379,0.10448,8403.00000,899.00000,9302.00000,1.03505,1.03505,0.52115,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,10.00000,P140,6006.00000,326.00000,346.00000,0.30210,0.30802,0.00592,1.95932,neutral,dependency,1.00000,1.00000,0.35515,0.35658,0.00143,2217.00000,710.00000,0.00000,0.00000,0.00000,2217.00000,127.00000,1586.00000,491.00000,13.00000,0.05728,0.71538,0.22147,659.00000,51.00000,710.00000,0.32025,0.32025,0.69790,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,11.00000,P1303,10609.00000,584.00000,584.00000,0.41865,0.42518,0.00653,1.55860,neutral,dependency,1.00000,1.00000,0.42290,0.42842,0.00552,3045.00000,2954.00000,0.00000,0.00000,0.00000,3045.00000,85.00000,2503.00000,445.00000,12.00000,0.02791,0.82200,0.14614,2428.00000,526.00000,2954.00000,0.97011,0.97011,0.58135,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,12.00000,P3373,2618.00000,135.00000,132.00000,0.99697,0.99697,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.99285,0.99636,0.00352,3660.00000,8384.00000,0.00000,0.00000,0.00000,3660.00000,138.00000,3069.00000,453.00000,0.00000,0.03770,0.83852,0.12377,1064.00000,7320.00000,8384.00000,2.29071,2.29071,0.00303,,,,,,,,,,,,,"[0.6,1.0]",Q4
codex-l,structural_none,13.00000,P20,22132.00000,1218.00000,1230.00000,0.25974,0.26105,0.00132,0.50701,neutral,dependency,1.00000,1.00000,0.26224,0.26233,0.00009,4330.00000,2240.00000,0.00000,0.00000,0.00000,4330.00000,339.00000,3308.00000,658.00000,25.00000,0.07829,0.76397,0.15196,2127.00000,113.00000,2240.00000,0.51732,0.51732,0.74026,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,14.00000,P47,7229.00000,434.00000,427.00000,0.86297,0.86468,0.00171,0.19848,neutral,dependency,1.00000,1.00000,0.86209,0.86297,0.00088,10275.00000,7929.00000,0.00000,0.00000,0.00000,10275.00000,398.00000,5403.00000,4474.00000,0.00000,0.03873,0.52584,0.43543,6691.00000,1238.00000,7929.00000,0.77168,0.77168,0.13703,,,,,,,,,,,,,"[0.6,1.0]",Q2
codex-l,structural_none,15.00000,P26,1974.00000,107.00000,111.00000,0.86234,0.86234,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.84018,0.84018,0.00000,13.00000,4.00000,0.00000,0.00000,0.00000,13.00000,13.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,4.00000,4.00000,0.30769,0.30769,0.13766,,,,,,,,,,,,,"[0.6,1.0]",Q2
codex-l,structural_none,16.00000,P119,6013.00000,347.00000,324.00000,0.29132,0.29132,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.25625,0.25625,0.00000,1536.00000,252.00000,0.00000,0.00000,0.00000,1536.00000,82.00000,1163.00000,286.00000,5.00000,0.05339,0.75716,0.18620,248.00000,4.00000,252.00000,0.16406,0.16406,0.70868,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,17.00000,P161,23171.00000,1259.00000,1239.00000,0.08128,0.08448,0.00320,3.94217,positive,dependency,1.00000,1.00000,0.07363,0.07528,0.00165,7641.00000,475.00000,0.00000,0.00000,0.00000,7641.00000,68.00000,3689.00000,3884.00000,0.00000,0.00890,0.48279,0.50831,402.00000,73.00000,475.00000,0.06216,0.06216,0.91872,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,18.00000,P264,7063.00000,393.00000,390.00000,0.15137,0.15312,0.00175,1.15377,neutral,dependency,1.00000,1.00000,0.14404,0.14779,0.00375,2992.00000,281.00000,0.00000,0.00000,0.00000,2992.00000,120.00000,1982.00000,878.00000,12.00000,0.04011,0.66243,0.29345,270.00000,11.00000,281.00000,0.09392,0.09392,0.84863,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,19.00000,P101,5185.00000,309.00000,286.00000,0.27316,0.27304,-0.00011,-0.04094,neutral,dependency,1.00000,1.00000,0.23413,0.23532,0.00119,1594.00000,430.00000,0.00000,0.00000,0.00000,1594.00000,50.00000,1150.00000,388.00000,6.00000,0.03137,0.72146,0.24341,429.00000,1.00000,430.00000,0.26976,0.26976,0.72684,,,,,,,,,,,,,"[0.2,0.4)",Q2
